,Filename,Width x height,Exposure,Aperture,ISO,Focal length,Time,UT,PA,SunALT,SunAZ,MoonALT,MoonAZ
182,DSC_4419.JPG,4000x6000,1/60 sec,F9.0,100,300,13:13:27,2020-06-21 07:43:27.000,43.24,73.794,312.218,73.83,313.854
183,DSC_4420.JPG,4000x6000,1/60 sec,F9.0,100,300,13:13:28,2020-06-21 07:43:28.000,43.247,73.791,312.21,73.827,313.845
184,DSC_4421.JPG,4000x6000,1/60 sec,F9.0,100,300,13:18:37,2020-06-21 07:48:37.000,45.099,72.844,309.752,72.92,311.345
185,DSC_4422.JPG,4000x6000,1/60 sec,F9.0,100,300,13:18:37,2020-06-21 07:48:37.000,45.099,72.844,309.752,72.92,311.345
186,DSC_4423.JPG,4000x6000,1/100 sec,F9.0,100,300,13:18:53,2020-06-21 07:48:53.000,45.192,72.794,309.633,72.872,311.224
187,DSC_4424.JPG,4000x6000,1/100 sec,F9.0,100,300,13:18:54,2020-06-21 07:48:54.000,45.197,72.791,309.625,72.869,311.216
188,DSC_4425.JPG,4000x6000,1/100 sec,F9.0,100,300,13:20:22,2020-06-21 07:50:22.000,45.702,72.514,308.983,72.604,310.561
189,DSC_4426.JPG,4000x6000,1/100 sec,F9.0,100,300,13:20:22,2020-06-21 07:50:22.000,45.702,72.514,308.983,72.604,310.561
190,DSC_4427.JPG,4000x6000,1/60 sec,F9.0,100,300,13:20:30,2020-06-21 07:50:30.000,45.748,72.489,308.925,72.579,310.502
191,DSC_4428.JPG,4000x6000,1/60 sec,F9.0,100,300,13:20:30,2020-06-21 07:50:30.000,45.748,72.489,308.925,72.579,310.502
192,DSC_4429.JPG,4000x6000,1/60 sec,F9.0,100,280,13:24:40,2020-06-21 07:54:40.000,47.134,71.689,307.221,71.812,308.758
193,DSC_4430.JPG,4000x6000,1/60 sec,F9.0,100,280,13:24:41,2020-06-21 07:54:41.000,47.139,71.686,307.215,71.809,308.752
194,DSC_4431.JPG,4000x6000,1/100 sec,F9.0,100,280,13:24:47,2020-06-21 07:54:47.000,47.172,71.667,307.176,71.79,308.712
195,DSC_4432.JPG,4000x6000,1/100 sec,F9.0,100,280,13:24:48,2020-06-21 07:54:48.000,47.177,71.664,307.17,71.787,308.705
196,DSC_4433.JPG,4000x6000,1/100 sec,F9.0,100,300,13:27:07,2020-06-21 07:57:07.000,47.918,71.211,306.294,71.352,307.806
197,DSC_4434.JPG,4000x6000,1/100 sec,F9.0,100,300,13:27:08,2020-06-21 07:57:08.000,47.923,71.208,306.288,71.349,307.8
198,DSC_4435.JPG,4000x6000,1/100 sec,F9.0,100,300,13:27:08,2020-06-21 07:57:08.000,47.923,71.208,306.288,71.349,307.8
199,DSC_4436.JPG,4000x6000,1/100 sec,F9.0,100,300,13:27:08,2020-06-21 07:57:08.000,47.923,71.208,306.288,71.349,307.8
200,DSC_4437.JPG,4000x6000,1/60 sec,F9.0,100,300,13:27:24,2020-06-21 07:57:24.000,48.007,71.156,306.19,71.299,307.7
201,DSC_4438.JPG,4000x6000,1/60 sec,F9.0,100,300,13:27:25,2020-06-21 07:57:25.000,48.013,71.152,306.184,71.296,307.693
202,DSC_4439.JPG,4000x6000,1/60 sec,F9.0,100,300,13:29:49,2020-06-21 07:59:49.000,48.758,70.678,305.331,70.839,306.816
203,DSC_4440.JPG,4000x6000,1/60 sec,F9.0,100,300,13:29:50,2020-06-21 07:59:50.000,48.763,70.674,305.325,70.836,306.81
204,DSC_4441.JPG,4000x6000,1/100 sec,F9.0,100,300,13:29:59,2020-06-21 07:59:59.000,48.809,70.645,305.273,70.807,306.756
205,DSC_4442.JPG,4000x6000,1/100 sec,F9.0,100,300,13:30:00,2020-06-21 08:00:00.000,48.814,70.641,305.267,70.804,306.751
206,DSC_4443.JPG,4000x6000,1/100 sec,F9.0,100,300,13:32:41,2020-06-21 08:02:41.000,49.622,70.105,304.371,70.287,305.826
207,DSC_4444.JPG,4000x6000,1/100 sec,F9.0,100,300,13:32:42,2020-06-21 08:02:42.000,49.627,70.101,304.365,70.284,305.821
